year,make,model,price,mileage,color,url,body_type
2019,Kia,Soul,9499,216774,gray,https://www.carpages.ca/used-cars/ontario/hamilton/2019-kia-soul-13267769/,Hatchback
2019,Volkswagen,Golf,20995,124940,silver,https://www.carpages.ca/used-cars/ontario/cayuga/2019-volkswagen-golf-13267697/,Hatchback
2020,Kia,Rio,10950,156003,blue,https://www.carpages.ca/used-cars/ontario/cayuga/2020-kia-rio-13267583/,Hatchback
2023,Acura,Integra,34888,25466,silver,https://www.carpages.ca/used-cars/ontario/guelph/2023-acura-integra-13267463/,Hatchback
2025,Subaru,Outback,40796,17559,dark,https://www.carpages.ca/used-cars/british-columbia/vancouver/2025-subaru-outback-13267130/,Hatchback
2025,Mazda,MAZDA3,30995,12093,25d,https://www.carpages.ca/used-cars/british-columbia/vancouver/2025-mazda-mazda3-13266761/,Hatchback
2017,Mazda,Cars,17495,68657,45b,https://www.carpages.ca/used-cars/british-columbia/vancouver/2017-mazda-cars-mazda3-13266758/,Hatchback
2021,Toyota,Prius,23695,103323,gray,https://www.carpages.ca/used-cars/british-columbia/north-vancouver/2021-toyota-prius-13266701/,Hatchback
2009,Toyota,Matrix,7995,207674,gray,https://www.carpages.ca/used-cars/ontario/london/2009-toyota-matrix-13266284/,Hatchback
2007,Kia,Rondo,995,409351,silver,https://www.carpages.ca/used-cars/ontario/london/2007-kia-rondo-13266269/,Hatchback
2005,Scion,xB,6495,120855,black,https://www.carpages.ca/used-cars/ontario/london/2005-scion-xb-13266266/,Hatchback
2015,Toyota,Prius,14999,157513,green,https://www.carpages.ca/used-cars/ontario/hamilton/2015-toyota-prius-13266185/,Hatchback
2018,Subaru,Outback,20995,137960,gray,https://www.carpages.ca/used-cars/ontario/orillia/2018-subaru-outback-13266176/,Hatchback
2015,Mazda,MAZDA3,6995,190064,blue,https://www.carpages.ca/used-cars/nova-scotia/dartmouth/2015-mazda-mazda3-13265828/,Hatchback
2020,Hyundai,Ioniq,19595,71692,blue,https://www.carpages.ca/used-cars/prince-edward-island/charlottetown/2020-hyundai-ioniq-hybrid-13265753/,Hatchback
2017,Mazda,MAZDA3,17492,103139,silver,https://www.carpages.ca/used-cars/ontario/scarborough/2017-mazda-mazda3-13265537/,Hatchback
2022,Mazda,MAZDA3,19995,149000,white,https://www.carpages.ca/used-cars/nova-scotia/halifax/2022-mazda-mazda3-13265465/,Hatchback
2016,Kia,Rondo,10860,112350,blue,https://www.carpages.ca/used-cars/ontario/gloucester/2016-kia-rondo-13265000/,Hatchback
2016,Kia,Soul,9999,103000,blue,https://www.carpages.ca/used-cars/ontario/london/2016-kia-soul-13264865/,Hatchback
2018,Ford,Focus,7500,170101,gray,https://www.carpages.ca/used-cars/ontario/etobicoke/2018-ford-focus-13264532/,Hatchback
2017,Ford,Focus,9299,129924,red,https://www.carpages.ca/used-cars/ontario/new-hamburg/2017-ford-focus-13264319/,Hatchback
2017,Ford,Focus,9299,129924,red,https://www.carpages.ca/used-cars/ontario/new-hamburg/2017-ford-focus-13264313/,Hatchback
2017,Volkswagen,Beetle,11998,184861,gray,https://www.carpages.ca/used-cars/ontario/nepean/2017-volkswagen-beetle-13263851/,Hatchback
2014,Toyota,Prius,9995,180615,gray,https://www.carpages.ca/used-cars/ontario/kingston/2014-toyota-prius-13263704/,Hatchback
2015,Nissan,Leaf,3200,136500,red,https://www.carpages.ca/used-cars/quebec/saint-augustin-de-desmaures/2015-nissan-leaf-13263665/,Hatchback
2016,Honda,Fit,16991,109242,black,https://www.carpages.ca/used-cars/manitoba/winnipeg/2016-honda-fit-13263086/,Hatchback
2024,MINI,3,32585,53601,black,https://www.carpages.ca/used-cars/british-columbia/sechelt/2024-mini-3-door-13263026/,Hatchback
2024,Kia,Soul,24500,61921,white,https://www.carpages.ca/used-cars/ontario/niagara-falls/2024-kia-soul-13262993/,Hatchback
2014,BMW,3,12990,138315,Other,https://www.carpages.ca/used-cars/ontario/etobicoke/2014-bmw-3-series-13262528/,Hatchback
2019,Volkswagen,Golf,21999,95219,black,https://www.carpages.ca/used-cars/ontario/waterdown/2019-volkswagen-golf-13262444/,Hatchback
2014,Toyota,Matrix,13495,157500,Other,https://www.carpages.ca/used-cars/british-columbia/north-vancouver/2014-toyota-matrix-13262339/,Hatchback
2021,Audi,RS,94900,34491,silver,https://www.carpages.ca/used-cars/ontario/vaughan/2021-audi-rs-7-13262324/,Hatchback
2019,Volkswagen,Golf,18888,83951,gray,https://www.carpages.ca/used-cars/quebec/saint-hubert/2019-volkswagen-golf-13262300/,Hatchback
2026,Toyota,Prius,52120,15,silver,https://www.carpages.ca/new-cars/british-columbia/surrey/2026-toyota-prius-13262162/,Hatchback
2024,Mitsubishi,Mirage,17888,51533,black,https://www.carpages.ca/used-cars/ontario/orleans/2024-mitsubishi-mirage-13261856/,Hatchback
2012,Mitsubishi,Lancer,7480,230015,black,https://www.carpages.ca/used-cars/british-columbia/surrey/2012-mitsubishi-lancer-sportback-13261433/,Hatchback
2005,MINI,Cooper,5999,173848,gray,https://www.carpages.ca/used-cars/ontario/woodbridge/2005-mini-cooper-13261418/,Hatchback
2024,Nissan,Kicks,25491,26108,blue,https://www.carpages.ca/used-cars/manitoba/winnipeg/2024-nissan-kicks-13261394/,Hatchback
2019,Kia,Soul,17995,153056,black,https://www.carpages.ca/used-cars/british-columbia/coquitlam/2019-kia-soul-13260440/,Hatchback
2009,Mercedes-Benz,B-Class,5999,191467,Other,https://www.carpages.ca/used-cars/ontario/ajax/2009-mercedes-benz-b-class-13259819/,Hatchback
2021,Chevrolet,Spark,15286,126720,Other,https://www.carpages.ca/used-cars/ontario/barrie/2021-chevrolet-spark-13259807/,Hatchback
2019,Chevrolet,Spark,13998,14857,Other,https://www.carpages.ca/used-cars/ontario/kingston/2019-chevrolet-spark-13259432/,Hatchback
2021,Chevrolet,Spark,16988,26135,black,https://www.carpages.ca/used-cars/ontario/guelph/2021-chevrolet-spark-13259117/,Hatchback
2022,Subaru,Impreza,24988,55830,gray,https://www.carpages.ca/used-cars/ontario/guelph/2022-subaru-impreza-13259111/,Hatchback
2024,Toyota,Corolla,28845,33401,blue,https://www.carpages.ca/used-cars/nova-scotia/dartmouth/2024-toyota-corolla-13258985/,Hatchback
2010,Honda,Fit,6995,105890,blue,https://www.carpages.ca/used-cars/nova-scotia/halifax/2010-honda-fit-13258949/,Hatchback
2015,Nissan,Versa,7600,99551,blue,https://www.carpages.ca/used-cars/nova-scotia/halifax/2015-nissan-versa-13258907/,Hatchback
2022,Mazda,MAZDA3,22995,44487,blue,https://www.carpages.ca/used-cars/nova-scotia/halifax/2022-mazda-mazda3-13258139/,Hatchback
2014,Ford,Focus,8995,111649,blue,https://www.carpages.ca/used-cars/ontario/london/2014-ford-focus-13257932/,Hatchback
2017,Honda,Civic,14995,174264,polished,https://www.carpages.ca/used-cars/ontario/london/2017-honda-civic-13257863/,Hatchback
2016,Ford,Fiesta,9995,94342,blue,https://www.carpages.ca/used-cars/ontario/london/2016-ford-fiesta-13257839/,Hatchback
2023,Toyota,Prius,35995,56689,gray,https://www.carpages.ca/used-cars/ontario/kingston/2023-toyota-prius-13257173/,Hatchback
2023,Honda,HR-V,30277,49135,white,https://www.carpages.ca/used-cars/manitoba/winnipeg/2023-honda-hr-v-13256729/,Hatchback
2019,Nissan,Leaf,14995,65373,gray,https://www.carpages.ca/used-cars/ontario/pickering/2019-nissan-leaf-13256702/,Hatchback
2018,Mazda,MAZDA3,13499,136923,Other,https://www.carpages.ca/used-cars/ontario/gloucester/2018-mazda-mazda3-13256681/,Hatchback
2016,Infiniti,QX50,12800,143200,black,https://www.carpages.ca/used-cars/ontario/kitchener/2016-infiniti-qx50-13250423/,Hatchback
2016,Infiniti,QX50,12800,143200,black,https://www.carpages.ca/used-cars/ontario/brantford/2016-infiniti-qx50-13249514/,Hatchback
2024,Nissan,Kicks,22000,27714,black,https://www.carpages.ca/used-cars/manitoba/brandon/2024-nissan-kicks-13249511/,Hatchback
2018,Subaru,Impreza,14995,170215,gray,https://www.carpages.ca/used-cars/ontario/oshawa/2018-subaru-impreza-13249355/,Hatchback
2015,Kia,Rondo,6499,200456,white,https://www.carpages.ca/used-cars/ontario/cobourg/2015-kia-rondo-13242371/,Hatchback
2022,Chevrolet,Spark,18495,47055,black,https://www.carpages.ca/used-cars/ontario/chatham/2022-chevrolet-spark-13242227/,Hatchback
2015,Kia,Rondo,6499,200456,white,https://www.carpages.ca/used-cars/ontario/cobourg/2015-kia-rondo-13242170/,Hatchback
2018,Mazda,MAZDA3,16995,78227,red,https://www.carpages.ca/used-cars/ontario/cayuga/2018-mazda-mazda3-13241897/,Hatchback
2018,Honda,Civic,20950,81911,black,https://www.carpages.ca/used-cars/ontario/cayuga/2018-honda-civic-13241843/,Hatchback
2019,Toyota,Corolla,13700,252000,white,https://www.carpages.ca/used-cars/ontario/richmond-hill/2019-toyota-corolla-13241834/,Hatchback
2015,MINI,Cooper,8995,128000,white,https://www.carpages.ca/used-cars/ontario/scarborough/2015-mini-cooper-countryman-13241696/,Hatchback
2016,Subaru,Impreza,10999,141922,red,https://www.carpages.ca/used-cars/ontario/st-thomas/2016-subaru-impreza-13241519/,Hatchback
2016,Mazda,MAZDA3,9999,141569,blue,https://www.carpages.ca/used-cars/nova-scotia/dartmouth/2016-mazda-mazda3-13238849/,Hatchback
2013,Honda,Fit,11895,135675,blue,https://www.carpages.ca/used-cars/british-columbia/port-moody/2013-honda-fit-13238729/,Hatchback
2010,Toyota,Venza,13898,124749,silver,https://www.carpages.ca/used-cars/ontario/brampton/2010-toyota-venza-13238555/,Hatchback
2024,Subaru,Impreza,30988,44783,black,https://www.carpages.ca/used-cars/ontario/guelph/2024-subaru-impreza-13238168/,Hatchback
2015,Chevrolet,Spark,2500,137920,denim,https://www.carpages.ca/used-cars/quebec/saint-lazare/2015-chevrolet-spark-13238096/,Hatchback
2012,Nissan,Leaf,1995,110421,blue,https://www.carpages.ca/used-cars/quebec/sainte-sophie/2012-nissan-leaf-13238051/,Hatchback
2012,Mazda,MAZDA2,2100,173869,blue,https://www.carpages.ca/used-cars/quebec/laval/2012-mazda-mazda2-13238045/,Hatchback
2013,Toyota,Prius,6900,247233,silver,https://www.carpages.ca/used-cars/nova-scotia/halifax/2013-toyota-prius-13237814/,Hatchback
2020,Hyundai,Elantra,17700,51494,red,https://www.carpages.ca/used-cars/nova-scotia/halifax/2020-hyundai-elantra-13237805/,Hatchback
2017,MINI,Cooper,13995,125736,pure,https://www.carpages.ca/used-cars/ontario/mississauga/2017-mini-cooper-clubman-13237727/,Hatchback
2018,Audi,A5,27995,53397,blue,https://www.carpages.ca/used-cars/nova-scotia/halifax/2018-audi-a5-sportback-13237682/,Hatchback
